target_id,source_id,weight
2821,12.00_76.00,0.0376870827105503
2822,12.00_74.00,0.790443703495956
2822,14.00_74.00,0.198623492849
2822,12.00_76.00,0.0109328036550433
2823,12.00_74.00,0.00547994324925772
2823,14.00_74.00,0.475319323912324
2823,12.00_76.00,0.0100689191691847
2823,14.00_76.00,0.509131813669234
6205,12.00_74.00,0.0667321369355549
6205,12.00_76.00,0.933267863064445
6206,12.00_74.00,0.625851177898448
6206,12.00_76.00,0.374148822101552
2799,14.00_74.00,0.635471799702509
2799,14.00_76.00,0.364528200297491
2801,14.00_74.00,0.164277419713233
2801,14.00_76.00,0.835722580286767
2802,14.00_74.00,0.210415034163672
2802,14.00_76.00,0.789584965836329
2825,14.00_74.00,1
2827,14.00_74.00,0.948083311822516
2827,14.00_76.00,0.0519166881774841
2828,14.00_74.00,1
2829,14.00_74.00,0.52571115675696
2829,14.00_76.00,0.47428884324304
2830,14.00_74.00,0.339371558092073
2830,14.00_76.00,0.660628441907927
2831,14.00_74.00,1
2832,14.00_74.00,1
2833,14.00_74.00,1
2834,14.00_74.00,0.456896889913423
2834,16.00_74.00,0.107945638131548
2834,14.00_76.00,0.339197953395941
2834,16.00_76.00,0.0959595185590879
2835,14.00_74.00,0.733121550066026
2835,16.00_74.00,0.266878449933974
2836,14.00_74.00,1
2837,14.00_74.00,1
2840,14.00_74.00,1
2841,14.00_74.00,0.975520111082677
2841,16.00_74.00,0.0244798889173232
2842,14.00_74.00,0.931021808914248
2842,14.00_76.00,0.0689781910857521
2843,14.00_74.00,1
2844,14.00_74.00,0.111315461292836
2844,16.00_74.00,0.888684538707164
2897,14.00_74.00,1
2898,14.00_74.00,1
2899,14.00_74.00,1
3926,14.00_74.00,0.509428031051053
3926,16.00_74.00,0.490571968948947
3934,14.00_74.00,0.00095835273778083
3934,16.00_74.00,0.999041647262219
2665,16.00_74.00,0.0246556280155619
2665,16.00_76.00,0.975344371984438
2671,16.00_74.00,1
2672,16.00_74.00,0.490897193856918
2672,16.00_76.00,0.509102806143082
2673,16.00_74.00,0.88002286961582
2673,16.00_76.00,0.119977130384181
2674,16.00_74.00,1
2676,16.00_74.00,0.305457264577439
2676,16.00_76.00,0.694542735422561
2677,16.00_74.00,0.162750562314506
2677,16.00_76.00,0.837249437685495
2678,16.00_74.00,1
2679,16.00_74.00,0.994926996852527
2679,16.00_76.00,0.00507300314747281
2680,16.00_74.00,1
2681,16.00_74.00,1
2682,16.00_74.00,1
2683,16.00_74.00,1
2684,16.00_74.00,0.950305109488579
2684,16.00_76.00,0.0496948905114215
2685,16.00_74.00,0.349232184114691
2685,16.00_76.00,0.650767815885309
2729,16.00_74.00,0.156439588612909
2729,16.00_76.00,0.843560411387091
2730,16.00_74.00,1
2731,16.00_74.00,0.626752762093237
2731,16.00_76.00,0.373247237906763
2732,16.00_74.00,0.613649133134694
2732,16.00_76.00,0.386350866865307
2838,16.00_74.00,1
2839,16.00_74.00,1
3647,16.00_74.00,1
3686,16.00_74.00,1
3689,16.00_74.00,0.414288595186617
3689,18.00_74.00,0.585711404813384
3694,16.00_74.00,0.143519371831452
3694,18.00_74.00,0.856480628168548
3796,16.00_74.00,1
3797,16.00_74.00,1
3798,16.00_74.00,1
3799,16.00_74.00,1
3800,16.00_74.00,1
3801,16.00_74.00,1
3802,16.00_74.00,1
3803,16.00_74.00,1
3804,16.00_74.00,1
3805,16.00_74.00,1
3806,16.00_74.00,0.748563643022632
3806,18.00_74.00,0.251436356977368
3807,16.00_74.00,1
3854,16.00_74.00,0.322857589162133
3854,18.00_74.00,0.547252967184892
3854,16.00_76.00,0.0215287989387212
3854,18.00_76.00,0.108360644714254
3856,16.00_74.00,1
3857,16.00_74.00,0.24009469447463
3857,18.00_74.00,0.75990530552537
3858,16.00_74.00,0.267465239340995
3858,18.00_74.00,0.732534760659005
3859,16.00_74.00,0.0969063802944851
3859,18.00_74.00,0.903093619705515
3860,16.00_74.00,0.471942666394034
3860,18.00_74.00,0.528057333605966
3870,16.00_74.00,1
3871,16.00_74.00,1
3872,16.00_74.00,1
3873,16.00_74.00,1
3874,16.00_74.00,1
3875,16.00_74.00,1
3876,16.00_74.00,1
3877,16.00_74.00,1
3924,16.00_74.00,1
3925,16.00_74.00,1
3927,16.00_74.00,1
3928,16.00_74.00,1
3929,16.00_74.00,1
3930,16.00_74.00,1
3931,16.00_74.00,1
3932,16.00_74.00,1
3933,16.00_74.00,1
3935,16.00_74.00,1
3573,18.00_74.00,0.17032360768764
3573,20.00_74.00,0.0663250295564996
3573,18.00_76.00,0.612954796705955
3573,20.00_76.00,0.150396566049906
3588,18.00_74.00,1
3628,18.00_74.00,1
3641,18.00_74.00,0.15092569367849
3641,18.00_76.00,0.84907430632151
3654,18.00_74.00,0.673112271355078
3654,18.00_76.00,0.326887728644922
3655,18.00_74.00,1
3679,18.00_74.00,0.655747957829102
3679,18.00_76.00,0.344252042170898
3695,18.00_74.00,0.143933830410616
3695,18.00_76.00,0.856066169589384
3697,18.00_74.00,0.282520794992423
3697,20.00_74.00,0.717479205007577
3699,18.00_74.00,0.331807301371569
3699,20.00_74.00,0.668192698628431
3768,18.00_74.00,1
3825,18.00_74.00,0.323732923543282
3825,20.00_74.00,0.676267076456718
3826,18.00_74.00,1
3827,18.00_74.00,1
3828,18.00_74.00,1
3829,18.00_74.00,0.775312253092971
3829,18.00_76.00,0.224687746907029
3831,18.00_74.00,0.880758609596214
3831,20.00_74.00,0.119241390403787
3832,18.00_74.00,1
3833,18.00_74.00,1
3834,18.00_74.00,1
3835,18.00_74.00,0.990383107803207
3835,20.00_74.00,0.00961689219679308
3836,18.00_74.00,1
