target_id,source_id,weight
244424465,22.00_72.00,1
244594448,22.00_72.00,1
244594447,22.00_72.00,0.199821753922287
244594447,22.00_74.00,0.800178246077713
244594446,22.00_72.00,0.00237284140396416
244594446,22.00_74.00,0.997627158596036
244594444,22.00_72.00,0.494978980570904
244594444,22.00_74.00,0.505021019429096
244594624,22.00_72.00,1
244594443,22.00_72.00,1
244594449,22.00_72.00,0.426813098424897
244594449,22.00_74.00,0.573186901575103
244504629,22.00_72.00,1
244604628,22.00_72.00,1
244384436,22.00_72.00,1
244574637,22.00_72.00,1
244434633,22.00_72.00,1
244382074,22.00_72.00,1
8906135,24.00_72.00,0.00372263514182327
8906135,26.00_72.00,0.996277364858177
81046137,24.00_72.00,0.352457539232216
81046137,26.00_72.00,0.647542460767784
81046138,24.00_72.00,1
81045914,24.00_72.00,1
81155940,24.00_72.00,0.131758618666353
81155940,26.00_72.00,0.702405788169469
81155940,24.00_74.00,0.0155208417015271
81155940,26.00_74.00,0.150314751462651
81155941,24.00_72.00,0.970897907863022
81155941,26.00_72.00,0.0291020921369783
81155942,24.00_72.00,0.586558845162003
81155942,24.00_74.00,0.413441154837997
81155943,24.00_72.00,1
81155944,24.00_72.00,1
81115879,24.00_72.00,0.00181231626660464
81115879,24.00_74.00,0.412889055263163
81115879,26.00_74.00,0.585298628470232
244414581,24.00_72.00,1
244414588,24.00_72.00,1
244414585,24.00_72.00,1
244414583,24.00_72.00,1
244414579,24.00_72.00,1
244414582,24.00_72.00,0.987673169221202
244414582,24.00_74.00,0.0123268307787976
244414589,24.00_72.00,1
244414587,24.00_72.00,1
244414569,24.00_72.00,1
244414584,24.00_72.00,1
244414580,24.00_72.00,1
244414586,24.00_72.00,1
244554595,24.00_72.00,1
244554593,24.00_72.00,1
244554596,24.00_72.00,1
244554647,24.00_72.00,1
244554591,24.00_72.00,1
244554594,24.00_72.00,1
244554590,24.00_72.00,1
244514574,24.00_72.00,1
244514572,24.00_72.00,1
244514575,24.00_72.00,1
244514578,24.00_72.00,1
244514576,24.00_72.00,1
244514577,24.00_72.00,1
244514573,24.00_72.00,1
244514570,24.00_72.00,1
244514571,24.00_72.00,1
244584564,24.00_72.00,0.2312100667709
244584564,24.00_74.00,0.7687899332291
244584567,24.00_72.00,0.577773214019868
244584567,24.00_74.00,0.422226785980132
244584563,24.00_72.00,0.546523882411733
244584563,24.00_74.00,0.453476117588267
244584562,24.00_72.00,0.404927226792993
244584562,24.00_74.00,0.595072773207007
244584565,24.00_72.00,0.914768791665137
244584565,24.00_74.00,0.0852312083348627
244584566,24.00_72.00,0.409977457040488
244584566,24.00_74.00,0.590022542959512
246724597,24.00_72.00,0.0332573807867454
246724597,24.00_74.00,0.966742619213255
244464611,24.00_72.00,1
244464612,24.00_72.00,1
244464610,24.00_72.00,1
244384438,24.00_72.00,1
244384435,24.00_72.00,1
244514646,24.00_72.00,1
81045904,24.00_72.00,0.557009102487663
81045904,26.00_72.00,0.442990897512337
81045915,24.00_72.00,0.895466285213596
81045915,26.00_72.00,0.104533714786404
8906134,24.00_72.00,0.00922992327604738
8906134,26.00_72.00,0.990770076723953
244584653,24.00_72.00,0.164603271372303
244584653,24.00_74.00,0.835396728627697
244414652,24.00_72.00,1
244414645,24.00_72.00,1
244554592,24.00_72.00,1
244554648,24.00_72.00,1
244382073,24.00_72.00,1
81154757,24.00_72.00,0.985318060335904
81154757,24.00_74.00,0.0146819396640964
81076118,26.00_72.00,0.159156115695689
81076118,28.00_72.00,0.840843884304312
81075865,26.00_72.00,0.67016064472166
81075865,26.00_74.00,0.32983935527834
81075867,26.00_72.00,0.389946818991954
81075867,26.00_74.00,0.610053181008046
81075868,26.00_72.00,1
81075869,26.00_72.00,0.551968597485821
81075869,26.00_74.00,0.448031402514179
81035917,26.00_72.00,0.304441645682425
81035917,28.00_72.00,0.695558354317575
8906133,26.00_72.00,1
8905920,26.00_72.00,1
8905916,26.00_72.00,1
8905909,26.00_72.00,1
81045903,26.00_72.00,1
81045912,26.00_72.00,0.958265635388345
81045912,26.00_74.00,0.0417343646116554
81045913,26.00_72.00,1
81045905,26.00_72.00,1
81115874,26.00_72.00,0.29362107707292
81115874,26.00_74.00,0.70637892292708
81115878,26.00_72.00,0.0828031270855343
81115878,26.00_74.00,0.917196872914466
81036136,26.00_72.00,1
81076112,26.00_72.00,1
8905919,26.00_72.00,1
81076113,26.00_72.00,0.814543405541008
81076113,26.00_74.00,0.185456594458992
81076117,26.00_72.00,0.632352984073603
81076117,28.00_72.00,0.367647015926397
8906132,26.00_72.00,1
8905908,26.00_72.00,1
81076116,26.00_72.00,0.378427855174764
81076116,28.00_72.00,0.313950395347394
81076116,26.00_74.00,0.115954443550463
