id,onset_thresh
122383431,58.195565598444034
122393395,56.01563554195757
122393396,56.70257728283481
122393397,55.4849307139138
122393398,55.41688868521472
122393404,55.69154535711773
12239868,55.49588706220515
12239869,55.61978552707978
12239870,55.46312383745183
122403421,61.02119736672051
122403436,69.5117922999981
122403437,74.87885982324443
122403438,74.72109524326274
122403439,74.56996898370247
122403440,70.17495615920154
122403486,67.95212385603377
122403487,69.15222852499761
122403488,71.2991995918724
122403489,73.77556416225632
122403490,74.50698347092258
122413441,71.92685733281482
122413442,79.62908861499032
122413443,78.1465677000417
122413444,68.41196850053066
122413445,77.38976156061189
122413446,76.00505933714798
122413447,70.7009053275857
122413448,73.12366589170361
122413449,68.9390680898865
122413450,72.89405156574418
122413451,66.9284343623969
122413452,62.42601156790716
122413453,67.61638720243153
122413454,63.60795055873
122413455,67.97770360871243
12241834,73.66606177870237
122423318,55.85522775804689
122423319,61.39255243769144
122423320,61.22448741870779
122423321,58.48438070634124
122423322,56.18124691136713
122423323,57.51009190405331
122423324,56.47692064488598
122423325,53.01617107735301
122423326,52.3951042723307
122423327,52.46580815551579
122423328,51.46085028214445
122423329,54.06422669094276
122423330,52.180796856543495
12242885,51.44008814525105
122433460,64.04865478694158
122433464,64.57537427700814
122433468,64.99972842828637
122433469,63.71846777322479
122433470,68.24982247138821
12243862,69.30432491686331
12243863,66.15112941974859
125670,15.106618395575746
125671,14.912710493689886
125672,15.191217047072907
125673,14.749215034496475
125674,14.625176116337116
125791,14.891945114884475
125792,14.584672155212214
125793,14.930095384189892
125794,14.545879314489616
126283332,62.07959353624056
126283333,59.633948303315975
126283334,54.47176368820062
126283335,50.93895749133476
126283336,50.998362082335824
126283337,62.75205365633838
126283338,66.25292575200204
126283339,66.29023515303086
126663399,53.6315719427281
126663400,54.61827173593488
126663401,54.53522302504185
126663402,54.08311763225368
126663403,53.610097645754905
126663405,53.76698165241208
126773355,78.22673294476526
126773357,78.88246730613301
126773362,76.57685270137185
126773363,77.06266310441008
126773364,76.97295706193971
126773365,79.98237710922774
126773491,80.44089819903422
126783306,68.72305721495435
126783307,69.38211858415956
126783308,66.59576349219151
126783309,68.09738308051294
126783311,69.19106814462498
126793461,67.52764243508227
126793463,65.45391327307009
126793465,64.37760066312771
126793466,65.32790656218644
126793467,65.83276085986166
126793477,71.92842095889233
126793479,69.7312121844458
126793480,73.48227110874025
126793481,73.81596706703989
126793482,73.86931648998326
127183412,74.59346871807169
127183417,70.96556309781997
127183419,70.65139217233666
12718840,70.28237647674241
127193456,60.171746977310626
127193474,59.74368170005186
127193475,59.46282870204015
127193476,60.36652457074925
127193478,73.883458133541
127193483,75.36823504676339
127193484,67.56512477121846
127193485,61.59225531632748
127233390,60.10567919389449
127233391,58.22342368966367
127233392,53.24469126738714
127233393,58.03981163280206
12723884,63.52373658899382
127243471,64.00352881389169
127243472,66.6920911661438
127243473,63.58094985739535
12724879,69.67786030295434
127253457,76.35991578612514
127253458,64.7884227161116
127253459,70.04896581392904
127253462,68.48474678949742
132443224,39.15269676359394
132443225,40.85994162329183
132443226,39.408501108222204
132443227,39.19731373452655
132443228,39.006890762896695
132443229,38.01045084109713
132443230,39.47405163334819
132443755,40.85994162329183
132453187,39.47088364684174
132453188,40.894708484451904
132453189,41.997466505879935
132453190,39.764764642142566
132453191,38.92926252821263
132453192,37.40023416696717
132453193,38.10546217105286
132453263,39.487667692679
132463179,45.819205475302546
132463180,48.08124563930742
132463181,47.38107204554711
132463182,49.224672356387245
132463183,48.50040545483951
132463184,48.0634560658735
132463185,47.32778665504147
132463186,46.789691899258884
132463727,47.3086641456899
132463822,45.88759868710522
132473194,49.54132022212468
132473197,54.454091841421956
132473198,53.43101318192326
132473199,51.687338520321234
132473200,51.613049402604176
132473201,50.44858058951691
132473202,50.4677618829028
132473203,53.199461742777586
132473204,52.15988401785811
132473205,53.610097645754905
132473206,50.31924021891588
132473207,50.30716436096561
132473208,50.193027548026315
132473209,50.30716436096561
132483152,39.66029566210648
132483153,38.92029021577966
132483154,36.884512917575165
132483155,37.46794163660161
132483156,40.56706292528746
132483157,40.7122016428533
132483158,39.982515443250115
132483159,41.196296386295344
132483160,39.94870462854813
132483161,41.035320959341455
132483162,41.741909009233666
132483163,36.85194993138437
132483164,36.85194993138437
132483165,36.85194993138437
132483823,37.00842949184291
132483824,41.741909009233666
132493166,47.83302747016343
132493167,48.30785927884276
132493168,46.517241887582344
132493169,47.55104715230742
132493170,48.003997456405465
132493171,47.90455502099695
132493172,48.47547309546802
132493173,47.572357658200644
132493174,48.74466809165909
132493175,46.54536551730396
132493176,45.55462118164859
132493177,45.065365893823746
132493178,45.18306600891184
132503238,42.46543438153244
132503240,45.59514552966081
132503241,42.638096054818625
132503242,44.615617814316835
132503243,44.5008899804996
132503244,40.96937072996032
132503245,40.85994162329183
132503246,41.465570506862136
132503247,44.703086150598104
132503248,44.63120879960369
132503249,44.597342015584246
132503250,43.20640184940094
132513239,40.92235369477357
132513251,45.24702633913626
132513252,45.67827212004478
132513253,43.72851085280173
132513254,44.21277276686183
132513255,45.57632755855727
132513256,46.254922968255514
132513257,43.72865312509036
132513258,43.75771751426986
132513259,43.697054362546105
132513260,42.99624221791218
132513261,41.19042129950439
132513262,41.30792708318401
132513821,44.53988506811434
132601,15.117783458575133
132602,17.177899060611097
135662,15.984041534843987
135663,16.666413592734255
135664,15.994550882692206
135665,19.12897399527102
135666,16.7369276191534
135667,17.309017256273467
135668,16.989655413062213
135669,15.38143510454875
135799,15.69877445137933
135800,15.70134065471762
135801,16.21987237231649
135802,17.104693478759053
135803,15.694784857260741
135804,15.57214333532418
135805,14.958433303085398
135806,15.21819303745343
136133231,37.30717342908196
136133232,34.14440031487719
136133233,34.26709592729946
136133234,35.87969852385282
136133235,36.831977409026464
136133236,33.972366618279985
136133237,33.84912042092302
136143216,44.09443278364643
136143217,43.59793690173016
136143218,41.741909009233666
136143219,42.87657515126919
136143220,42.08350500666311
136143221,46.594041135103154
136143222,45.065365893823746
136143223,44.37091093902842
136153195,49.14068990924993
136153210,49.28926591896833
136153211,49.090446495860284
136153212,50.140409348377716
136153213,50.13591237430444
137573820,42.42969034477061
139553196,49.41018636426911
139553214,48.526899416679726
139553215,49.41018636426911
142524208,34.304580987839955
142524209,35.736188254883636
